StudentID,Date,Subject,Present,4501
1055,4/10/2025,SQL,1,
1055,4/12/2025,Python,1,
1055,4/21/2025,Python,1,
1055,4/26/2025,Electronics,1,
1056,1/7/2025,Data Science,1,
1056,1/9/2025,Electronics,1,
1056,1/17/2025,Java,1,
1056,1/25/2025,SQL,1,
1056,2/1/2025,Data Science,1,
1056,2/12/2025,Electronics,1,
1056,2/14/2025,Java,1,
1056,3/8/2025,Electronics,1,
1056,3/12/2025,SQL,1,
1056,3/14/2025,Java,1,
1056,3/20/2025,Data Science,1,
1056,3/25/2025,SQL,1,
1056,3/28/2025,Python,1,
1056,3/31/2025,Data Science,1,
1056,4/8/2025,SQL,1,
1057,1/3/2025,Electronics,1,
1057,1/26/2025,Python,1,
1057,1/27/2025,SQL,1,
1057,1/28/2025,Java,1,
1057,1/31/2025,Python,1,
1057,2/15/2025,Electronics,1,
1057,2/18/2025,Data Science,1,
1057,2/23/2025,Data Science,1,
1057,3/2/2025,SQL,1,
1057,3/10/2025,SQL,1,
1057,3/13/2025,Data Science,1,
1057,3/24/2025,Java,1,
1057,3/25/2025,Data Science,1,
1057,4/19/2025,Java,1,
1057,4/30/2025,Python,1,
1058,1/4/2025,Data Science,1,
1058,1/11/2025,Data Science,1,
1058,1/13/2025,SQL,1,
1058,1/18/2025,Java,0,
1058,2/10/2025,Data Science,1,
1058,2/17/2025,Java,1,
1058,2/28/2025,Electronics,1,
1058,2/28/2025,Data Science,1,
1058,3/6/2025,Java,1,
1058,3/7/2025,SQL,1,
1058,3/17/2025,Java,1,
1058,3/22/2025,Java,1,
1058,4/6/2025,Data Science,1,
1058,4/12/2025,SQL,1,
1058,4/17/2025,Java,1,
1059,1/1/2025,Python,1,
1059,1/9/2025,Electronics,0,
1059,1/17/2025,SQL,1,
1059,1/27/2025,Python,1,
1059,2/11/2025,Java,0,
1059,2/11/2025,Data Science,0,
1059,2/24/2025,Java,1,
1059,3/27/2025,Electronics,1,
1059,4/10/2025,Python,0,
1059,4/11/2025,Data Science,1,
1059,4/13/2025,Java,1,
1059,4/18/2025,Electronics,0,
1059,4/23/2025,Java,1,
1059,4/27/2025,Java,0,
1059,4/29/2025,Java,1,
1060,1/1/2025,SQL,1,
1060,1/5/2025,SQL,1,
1060,1/11/2025,Java,1,
1060,1/20/2025,Data Science,0,
1060,1/21/2025,Data Science,1,
1060,1/22/2025,SQL,1,
1060,2/10/2025,Electronics,1,
1060,2/28/2025,Java,1,
1060,3/17/2025,SQL,1,
1060,3/23/2025,Data Science,1,
1060,3/25/2025,SQL,1,
1060,4/3/2025,Data Science,1,
1060,4/3/2025,Python,1,
1060,4/19/2025,Data Science,1,
1060,4/29/2025,SQL,1,
1061,1/3/2025,Java,0,
1061,1/24/2025,SQL,1,
1061,2/3/2025,Python,1,
1061,2/9/2025,Electronics,1,
1061,2/22/2025,Data Science,1,
1061,2/23/2025,Electronics,1,
1061,2/26/2025,Electronics,1,
1061,3/2/2025,Data Science,1,
1061,3/9/2025,Data Science,1,
1061,3/10/2025,Electronics,1,
1061,4/1/2025,Data Science,1,
1061,4/9/2025,Electronics,1,
1061,4/21/2025,Java,1,
1061,4/22/2025,Data Science,1,
1061,4/25/2025,Data Science,1,
1062,1/9/2025,Python,1,
1062,1/10/2025,Python,1,
1062,1/21/2025,Electronics,0,
1062,1/27/2025,Java,0,
1062,2/17/2025,Data Science,1,
1062,2/19/2025,Electronics,1,
1062,2/28/2025,SQL,1,
1062,3/6/2025,Python,0,
1062,3/7/2025,Java,1,
1062,3/10/2025,Electronics,1,
1062,3/13/2025,Python,1,
1062,3/22/2025,Python,1,
1062,4/10/2025,Electronics,1,
1062,4/22/2025,Java,1,
1062,4/29/2025,SQL,1,
1063,1/3/2025,Python,1,
1063,1/6/2025,Python,1,
1063,1/15/2025,Data Science,1,
1063,2/3/2025,Electronics,0,
1063,2/9/2025,Java,1,
1063,2/10/2025,Electronics,0,
1063,2/12/2025,Data Science,0,
1063,2/26/2025,Python,0,
1063,3/6/2025,Python,1,
1063,3/9/2025,SQL,0,
1063,3/11/2025,Data Science,1,
1063,3/17/2025,Electronics,1,
1063,3/19/2025,SQL,1,
1063,3/29/2025,Java,1,
1063,4/21/2025,SQL,1,
1064,1/7/2025,Java,1,
1064,1/12/2025,Electronics,1,
1064,1/27/2025,Data Science,1,
1064,2/13/2025,SQL,1,
1064,2/28/2025,Python,1,
1064,3/3/2025,Java,1,
1064,3/10/2025,Java,1,
1064,3/19/2025,Electronics,0,
1064,3/21/2025,Java,1,
1064,3/30/2025,Data Science,1,
1064,4/7/2025,Electronics,1,
1064,4/14/2025,Electronics,1,
1064,4/25/2025,Python,1,
1064,4/26/2025,Data Science,0,
1064,4/29/2025,Java,1,
1065,1/3/2025,SQL,1,
1065,1/8/2025,SQL,1,
1065,2/4/2025,SQL,1,
1065,2/10/2025,Electronics,0,
1065,2/16/2025,Data Science,1,
1065,2/18/2025,Data Science,0,
1065,2/27/2025,Electronics,1,
1065,3/10/2025,Java,0,
1065,3/15/2025,Python,0,
1065,3/15/2025,SQL,1,
1065,3/23/2025,SQL,1,
1065,3/25/2025,Java,1,
1065,3/25/2025,Python,1,
1065,4/3/2025,Data Science,1,
1065,4/22/2025,Python,1,
1066,1/25/2025,Electronics,1,
1066,1/30/2025,Electronics,0,
1066,2/8/2025,Java,0,
1066,2/18/2025,Python,1,
1066,2/23/2025,Data Science,1,
1066,2/28/2025,Data Science,0,
1066,2/28/2025,Java,1,
1066,3/8/2025,Java,1,
1066,3/9/2025,Python,0,
1066,3/25/2025,Java,1,
1066,3/30/2025,SQL,1,
1066,4/7/2025,Python,1,
1066,4/12/2025,Data Science,1,
1066,4/23/2025,Electronics,1,
1066,4/30/2025,Data Science,1,
1067,1/1/2025,SQL,1,
1067,1/6/2025,Python,1,
1067,1/15/2025,Data Science,1,
1067,1/27/2025,SQL,0,
1067,2/9/2025,Java,1,
1067,2/10/2025,SQL,1,
1067,3/4/2025,Python,1,
1067,3/8/2025,SQL,1,
1067,3/10/2025,Java,1,
1067,3/14/2025,Java,0,
1067,3/26/2025,Python,1,
1067,4/19/2025,SQL,1,
1067,4/19/2025,Python,1,
1067,4/21/2025,Data Science,0,
1067,4/30/2025,Data Science,1,
1068,1/6/2025,Java,1,
1068,1/16/2025,SQL,1,
1068,1/19/2025,Data Science,1,
1068,2/20/2025,SQL,1,
1068,2/23/2025,Electronics,1,
1068,2/25/2025,Java,1,
1068,3/1/2025,SQL,1,
1068,3/2/2025,SQL,1,
1068,3/4/2025,Java,1,
1068,3/6/2025,Java,1,
1068,3/18/2025,Java,1,
1068,3/20/2025,Data Science,1,
1068,4/23/2025,Data Science,1,
1068,4/24/2025,Data Science,0,
1068,4/29/2025,SQL,1,
1069,1/1/2025,Java,1,
1069,1/5/2025,Python,0,
1069,1/7/2025,Electronics,1,
1069,1/12/2025,Data Science,1,
1069,1/21/2025,SQL,1,
1069,1/25/2025,Electronics,1,
1069,2/1/2025,Electronics,1,
1069,2/7/2025,Electronics,0,
1069,3/4/2025,SQL,1,
1069,3/9/2025,Electronics,0,
1069,3/18/2025,Data Science,1,
1069,3/29/2025,Data Science,1,
1069,4/16/2025,Python,1,
1069,4/19/2025,Data Science,1,
1069,4/24/2025,Python,1,
1070,1/6/2025,Data Science,1,
1070,1/10/2025,Data Science,1,
1070,1/22/2025,Python,1,
1070,2/8/2025,Python,1,
1070,2/10/2025,Electronics,1,
1070,3/2/2025,Python,0,
1070,3/8/2025,Python,0,
1070,3/14/2025,Electronics,1,
1070,3/22/2025,Data Science,1,
1070,3/28/2025,Electronics,1,
1070,4/14/2025,Electronics,1,
1070,4/16/2025,Python,1,
1070,4/17/2025,SQL,1,
1070,4/19/2025,Java,1,
1070,4/26/2025,Electronics,0,
1071,1/11/2025,Java,1,
1071,1/13/2025,Electronics,1,
1071,1/17/2025,Java,0,
1071,1/19/2025,Java,1,
1071,1/28/2025,Java,1,
1071,2/3/2025,Python,1,
1071,2/16/2025,Python,1,
1071,2/16/2025,SQL,0,
1071,2/17/2025,Electronics,1,
1071,2/19/2025,SQL,1,
1071,2/22/2025,Python,0,
1071,3/8/2025,SQL,1,
1071,3/29/2025,SQL,1,
1071,4/27/2025,Electronics,1,
1071,4/28/2025,Python,1,
1072,1/3/2025,Electronics,1,
1072,1/11/2025,Electronics,1,
1072,1/22/2025,Data Science,0,
1072,1/25/2025,Data Science,1,
1072,1/29/2025,Java,1,
1072,2/1/2025,SQL,1,
1072,2/10/2025,Electronics,1,
1072,2/17/2025,SQL,0,
1072,2/20/2025,Python,1,
1072,2/25/2025,Python,1,
1072,2/26/2025,SQL,1,
1072,3/23/2025,SQL,1,
1072,3/27/2025,Python,1,
1072,4/14/2025,Data Science,1,
1072,4/26/2025,Python,1,
1073,1/2/2025,Python,1,
1073,1/3/2025,Java,1,
1073,1/4/2025,Java,1,
1073,1/31/2025,Data Science,0,
1073,2/13/2025,Electronics,1,
1073,3/14/2025,SQL,1,
1073,3/16/2025,SQL,1,
1073,4/2/2025,Python,1,
1073,4/6/2025,Java,1,
1073,4/6/2025,SQL,1,
1073,4/9/2025,Electronics,1,
1073,4/16/2025,Electronics,1,
1073,4/22/2025,Electronics,1,
1073,4/28/2025,Data Science,1,
1073,4/30/2025,Python,1,
1074,1/1/2025,Electronics,1,
1074,1/6/2025,Electronics,0,
1074,1/11/2025,Python,1,
1074,1/16/2025,Java,1,
1074,1/16/2025,Java,0,
1074,1/21/2025,SQL,1,
1074,1/23/2025,SQL,1,
1074,2/7/2025,Java,1,
1074,2/19/2025,Data Science,1,
1074,3/2/2025,Electronics,1,
1074,3/31/2025,Data Science,1,
1074,4/4/2025,Data Science,1,
1074,4/19/2025,Java,1,
1074,4/23/2025,Python,1,
1074,4/27/2025,SQL,1,
1075,1/2/2025,Java,1,
1075,1/4/2025,Data Science,1,
1075,1/8/2025,Python,1,
1075,1/22/2025,Electronics,1,
1075,1/27/2025,Data Science,1,
1075,1/29/2025,Electronics,1,
1075,2/4/2025,Electronics,1,
1075,2/7/2025,Java,1,
1075,2/12/2025,Electronics,1,
1075,2/15/2025,SQL,1,
1075,3/15/2025,Electronics,1,
1075,3/25/2025,Data Science,0,
1075,3/30/2025,Java,1,
1075,4/6/2025,Electronics,1,
1075,4/19/2025,Java,1,
1076,1/3/2025,Electronics,1,
1076,1/10/2025,Java,1,
1076,1/12/2025,SQL,1,
1076,1/15/2025,Electronics,1,
1076,1/21/2025,Java,1,
1076,1/30/2025,Data Science,1,
1076,2/4/2025,Data Science,1,
1076,2/4/2025,SQL,1,
1076,2/12/2025,SQL,1,
1076,2/12/2025,Python,1,
1076,2/24/2025,Data Science,1,
1076,2/28/2025,Electronics,1,
1076,3/2/2025,Electronics,1,
1076,3/24/2025,Java,1,
1076,4/10/2025,Java,0,
1077,1/14/2025,SQL,0,
1077,1/20/2025,Java,1,
1077,1/22/2025,Java,1,
1077,1/25/2025,Java,1,
1077,2/12/2025,Data Science,1,
1077,2/23/2025,SQL,0,
1077,3/2/2025,SQL,1,
1077,3/12/2025,Data Science,1,
1077,3/16/2025,Electronics,1,
1077,3/28/2025,Python,1,
1077,3/30/2025,Python,0,
1077,4/14/2025,Data Science,0,
1077,4/22/2025,Python,1,
1077,4/23/2025,SQL,1,
1077,4/24/2025,Python,1,
1078,1/8/2025,Electronics,1,
1078,1/20/2025,Data Science,0,
1078,1/30/2025,Python,1,
1078,2/5/2025,SQL,1,
1078,2/6/2025,Python,1,
1078,2/14/2025,Java,1,
1078,2/17/2025,Java,1,
1078,3/25/2025,Electronics,1,
1078,3/29/2025,Python,1,
1078,3/31/2025,Electronics,0,
1078,4/5/2025,Electronics,0,
1078,4/18/2025,Java,0,
1078,4/21/2025,Python,1,
1078,4/26/2025,Java,1,
1078,4/29/2025,Data Science,1,
1079,1/8/2025,Electronics,1,
1079,1/10/2025,Data Science,1,
1079,1/11/2025,Data Science,1,
1079,1/19/2025,Java,1,
1079,1/20/2025,SQL,1,
1079,2/9/2025,Data Science,1,
1079,2/18/2025,Data Science,1,
1079,3/1/2025,SQL,1,
1079,3/5/2025,SQL,1,
1079,3/5/2025,SQL,1,
1079,3/12/2025,Data Science,0,
1079,3/25/2025,Java,1,
1079,3/27/2025,Data Science,0,
1079,4/6/2025,Data Science,1,
1079,4/14/2025,Java,1,
1080,1/9/2025,Electronics,1,
1080,1/9/2025,Data Science,0,
1080,1/10/2025,Java,0,
1080,1/17/2025,SQL,1,
1080,1/18/2025,Java,1,
1080,2/8/2025,Data Science,1,
1080,3/1/2025,Python,1,
1080,3/3/2025,Electronics,1,
1080,3/4/2025,Electronics,1,
1080,3/14/2025,Data Science,1,
1080,3/24/2025,Data Science,1,
1080,3/26/2025,SQL,1,
1080,4/5/2025,SQL,1,
1080,4/9/2025,SQL,0,
1080,4/16/2025,Electronics,1,
1081,1/14/2025,Data Science,1,
1081,1/31/2025,Electronics,1,
1081,2/1/2025,Java,1,
1081,2/10/2025,Electronics,1,
1081,2/28/2025,Data Science,0,
1081,2/28/2025,Data Science,1,
1081,3/3/2025,Data Science,1,
1081,3/8/2025,Data Science,1,
1081,3/13/2025,Python,1,
1081,3/18/2025,Python,1,
1081,4/6/2025,Electronics,1,
1081,4/6/2025,Electronics,1,
1081,4/23/2025,Electronics,1,
1081,4/28/2025,SQL,1,
1081,4/29/2025,Python,1,
1082,1/16/2025,SQL,1,
1082,1/17/2025,Electronics,1,
1082,1/23/2025,Java,1,
1082,2/5/2025,Python,1,
1082,2/11/2025,SQL,0,
1082,2/28/2025,Electronics,1,
1082,3/13/2025,SQL,1,
1082,3/14/2025,Data Science,1,
1082,3/18/2025,Python,1,
1082,3/22/2025,Java,1,
1082,3/26/2025,Electronics,0,
1082,4/3/2025,SQL,0,
1082,4/13/2025,Data Science,0,
1082,4/23/2025,Data Science,1,
1082,4/26/2025,Electronics,1,
1083,1/9/2025,Python,1,
1083,1/11/2025,Python,1,
1083,1/23/2025,SQL,1,
1083,2/1/2025,Data Science,1,
1083,2/12/2025,Python,1,
1083,2/21/2025,Python,1,
1083,3/3/2025,Java,1,
1083,3/6/2025,Java,1,
1083,3/13/2025,Java,0,
1083,3/16/2025,SQL,1,
1083,3/19/2025,Python,1,
1083,4/3/2025,Electronics,1,
1083,4/5/2025,Electronics,0,
1083,4/15/2025,Python,1,
1083,4/19/2025,Java,1,
1084,1/16/2025,Data Science,1,
1084,1/17/2025,Java,0,
1084,1/28/2025,SQL,1,
1084,2/5/2025,SQL,1,
1084,2/6/2025,Java,1,
1084,2/11/2025,SQL,1,
1084,2/27/2025,Python,1,
1084,2/27/2025,Data Science,1,
1084,3/7/2025,Java,1,
1084,3/21/2025,SQL,1,
1084,3/27/2025,SQL,1,
1084,4/7/2025,Data Science,0,
1084,4/14/2025,Java,1,
1084,4/18/2025,Java,0,
1084,4/29/2025,Data Science,1,
1085,1/4/2025,Python,1,
1085,1/15/2025,SQL,1,
1085,1/20/2025,SQL,0,
1085,1/24/2025,Electronics,0,
1085,1/26/2025,SQL,1,
1085,1/27/2025,Python,0,
1085,2/3/2025,Java,1,
1085,2/19/2025,Data Science,1,
1085,3/7/2025,Java,1,
1085,3/17/2025,Python,1,
1085,3/27/2025,Electronics,1,
1085,3/30/2025,Data Science,1,
1085,4/7/2025,Data Science,1,
1085,4/28/2025,SQL,1,
1085,4/29/2025,Electronics,1,
1086,1/5/2025,Python,0,
1086,1/5/2025,SQL,1,
1086,1/10/2025,Python,1,
1086,1/21/2025,Data Science,1,
1086,2/21/2025,Python,0,
1086,2/24/2025,Electronics,0,
1086,2/28/2025,SQL,1,
1086,3/1/2025,Java,1,
1086,3/4/2025,Electronics,1,
1086,3/13/2025,Java,1,
1086,3/31/2025,Electronics,1,
1086,4/2/2025,Data Science,0,
1086,4/14/2025,Java,1,
1086,4/18/2025,Data Science,1,
1086,4/19/2025,Electronics,1,
1087,1/8/2025,Python,1,
1087,1/27/2025,Electronics,1,
1087,2/21/2025,Python,1,
1087,2/23/2025,SQL,1,
1087,2/24/2025,Electronics,1,
1087,3/6/2025,Python,1,
1087,3/10/2025,SQL,1,
1087,3/22/2025,Java,1,
1087,3/22/2025,Electronics,1,
1087,3/31/2025,Electronics,0,
1087,4/2/2025,SQL,1,
1087,4/13/2025,SQL,1,
1087,4/20/2025,Electronics,1,
1087,4/21/2025,SQL,0,
1087,4/27/2025,Java,0,
1088,1/5/2025,SQL,1,
1088,1/14/2025,Electronics,1,
1088,1/18/2025,Data Science,1,
1088,2/4/2025,Java,1,
1088,2/4/2025,SQL,1,
1088,2/13/2025,Java,1,
1088,2/27/2025,Electronics,0,
1088,3/11/2025,Java,1,
1088,3/12/2025,Java,1,
1088,3/21/2025,Data Science,1,
1088,3/30/2025,SQL,0,
1088,4/9/2025,Data Science,1,
1088,4/14/2025,Electronics,1,
1088,4/21/2025,Data Science,1,
1088,4/21/2025,Data Science,1,
1089,1/3/2025,Java,1,
1089,1/4/2025,Electronics,1,
1089,1/6/2025,SQL,1,
1089,2/8/2025,Data Science,1,
1089,2/9/2025,SQL,1,
1089,2/14/2025,Electronics,0,
1089,2/25/2025,SQL,1,
1089,3/12/2025,Data Science,1,
1089,4/6/2025,Electronics,1,
1089,4/9/2025,SQL,1,
1089,4/11/2025,SQL,1,
1089,4/13/2025,Electronics,1,
1089,4/16/2025,Electronics,1,
1089,4/18/2025,Data Science,1,
1089,4/24/2025,Electronics,1,
1090,1/30/2025,Python,0,
1090,2/1/2025,Java,1,
1090,2/16/2025,Data Science,1,
1090,3/17/2025,Python,1,
1090,3/22/2025,Python,1,
1090,3/24/2025,Electronics,1,
1090,3/25/2025,Java,1,
1090,4/4/2025,Python,0,
1090,4/6/2025,Data Science,1,
1090,4/15/2025,Python,0,
1090,4/16/2025,Java,1,
1090,4/16/2025,Java,1,
1090,4/16/2025,Python,1,
1090,4/19/2025,Python,1,
1090,4/22/2025,Java,1,
1091,1/2/2025,SQL,1,
1091,1/7/2025,Python,1,
1091,1/10/2025,Java,1,
1091,1/16/2025,Python,1,
1091,1/27/2025,Data Science,1,
1091,2/11/2025,SQL,0,
1091,2/12/2025,Python,1,
1091,2/16/2025,SQL,1,
1091,3/5/2025,SQL,1,
1091,3/16/2025,Python,0,
1091,3/18/2025,Data Science,1,
1091,3/22/2025,Data Science,1,
1091,3/26/2025,Electronics,1,
1091,4/9/2025,Data Science,1,
1091,4/9/2025,Electronics,1,
1092,1/25/2025,Data Science,1,
1092,1/27/2025,Data Science,1,
1092,1/28/2025,Electronics,1,
1092,1/29/2025,Java,1,
1092,2/3/2025,Electronics,1,
1092,2/16/2025,Data Science,0,
1092,2/21/2025,Data Science,1,
1092,2/21/2025,Data Science,1,
1092,3/10/2025,SQL,0,
1092,3/14/2025,Java,1,
1092,4/6/2025,SQL,0,
1092,4/10/2025,Electronics,1,
1092,4/11/2025,SQL,1,
1092,4/16/2025,Electronics,1,
1092,4/28/2025,Electronics,1,
1093,1/4/2025,SQL,1,
1093,1/10/2025,SQL,1,
1093,1/16/2025,Electronics,1,
1093,1/20/2025,Java,1,
1093,2/1/2025,SQL,1,
1093,2/3/2025,Electronics,1,
1093,2/26/2025,Data Science,1,
1093,2/27/2025,Data Science,1,
1093,3/2/2025,Java,1,
1093,3/11/2025,Data Science,1,
1093,3/26/2025,Data Science,1,
1093,3/29/2025,Python,1,
1093,3/29/2025,Python,0,
1093,4/4/2025,Java,1,
1093,4/16/2025,Data Science,1,
1094,1/2/2025,Data Science,0,
1094,1/10/2025,Data Science,1,
1094,1/12/2025,Java,1,
1094,1/26/2025,Java,1,
1094,2/12/2025,Java,1,
1094,2/22/2025,SQL,1,
1094,3/22/2025,Python,1,
1094,3/25/2025,Data Science,1,
1094,4/6/2025,Python,1,
1094,4/7/2025,Electronics,1,
1094,4/16/2025,Data Science,0,
1094,4/21/2025,SQL,1,
1094,4/23/2025,SQL,1,
1094,4/28/2025,SQL,1,
1094,4/28/2025,Electronics,1,
1095,1/10/2025,Python,1,
1095,1/12/2025,Electronics,1,
1095,1/14/2025,SQL,1,
1095,1/20/2025,Data Science,1,
1095,1/22/2025,Electronics,1,
1095,2/10/2025,SQL,0,
1095,2/20/2025,Data Science,1,
1095,2/26/2025,SQL,0,
1095,3/14/2025,Data Science,0,
1095,3/17/2025,Data Science,1,
1095,3/19/2025,Electronics,1,
1095,3/25/2025,SQL,0,
1095,3/30/2025,SQL,1,
1095,4/13/2025,Electronics,0,
1095,4/28/2025,Java,1,
1096,1/20/2025,SQL,1,
1096,1/23/2025,Electronics,1,
1096,2/1/2025,Data Science,1,
1096,2/4/2025,Electronics,1,
1096,2/12/2025,Python,0,
1096,2/23/2025,Data Science,1,
1096,2/28/2025,Electronics,1,
1096,3/30/2025,Python,1,
1096,4/5/2025,Data Science,1,
1096,4/9/2025,Python,1,
1096,4/14/2025,Java,1,
1096,4/14/2025,Java,1,
1096,4/19/2025,Electronics,1,
1096,4/19/2025,Java,1,
1096,4/20/2025,Electronics,1,
1097,1/1/2025,Data Science,0,
1097,1/20/2025,Python,1,
1097,1/29/2025,Data Science,1,
1097,1/29/2025,Java,1,
1097,2/22/2025,Python,1,
1097,2/23/2025,Java,1,
1097,3/1/2025,Java,1,
1097,3/7/2025,Electronics,1,
1097,3/8/2025,Python,1,
1097,3/11/2025,Python,1,
1097,3/31/2025,Java,1,
1097,4/1/2025,Python,1,
1097,4/6/2025,Java,1,
1097,4/18/2025,Data Science,1,
1097,4/25/2025,Java,1,
1098,1/27/2025,Java,0,
1098,2/11/2025,Data Science,1,
1098,2/12/2025,Java,1,
1098,2/12/2025,Java,1,
1098,2/14/2025,Java,0,
1098,2/15/2025,Data Science,1,
1098,2/20/2025,Data Science,1,
1098,2/21/2025,Electronics,1,
1098,2/24/2025,Java,1,
1098,2/25/2025,Java,1,
1098,3/1/2025,Python,1,
1098,3/13/2025,SQL,1,
1098,3/18/2025,Data Science,1,
1098,4/14/2025,Java,0,
1098,4/25/2025,SQL,1,
1099,1/4/2025,Java,1,
1099,1/7/2025,SQL,1,
1099,1/17/2025,Java,1,
1099,1/23/2025,SQL,1,
1099,1/30/2025,Data Science,1,
1099,2/5/2025,Java,1,
1099,2/16/2025,Java,1,
1099,2/23/2025,Python,1,
1099,2/23/2025,Electronics,1,
1099,3/9/2025,Python,1,
1099,3/29/2025,Python,1,
1099,4/12/2025,Data Science,1,
1099,4/21/2025,Python,1,
1099,4/27/2025,Electronics,0,
1099,4/28/2025,Python,1,
1100,1/4/2025,Python,1,
1100,1/7/2025,Electronics,0,
1100,1/22/2025,Python,1,
1100,2/4/2025,Electronics,1,
1100,2/5/2025,SQL,1,
1100,2/10/2025,SQL,1,
1100,2/12/2025,Java,1,
1100,3/5/2025,Data Science,1,
1100,3/5/2025,Python,1,
1100,3/12/2025,SQL,1,
1100,3/20/2025,Python,1,
1100,4/1/2025,Data Science,1,
1100,4/16/2025,Java,1,
1100,4/18/2025,Electronics,1,
1100,4/28/2025,SQL,1,
1101,1/12/2025,Data Science,1,
1101,1/12/2025,Java,1,
1101,1/16/2025,Java,0,
1101,1/18/2025,Data Science,1,
1101,1/22/2025,Java,1,
1101,2/8/2025,SQL,1,
1101,2/11/2025,Python,0,
1101,2/22/2025,Electronics,0,
1101,2/27/2025,SQL,1,
1101,2/28/2025,Data Science,1,
1101,3/27/2025,Java,1,
1101,4/5/2025,Electronics,0,
1101,4/15/2025,Data Science,1,
1101,4/19/2025,Data Science,0,
1101,4/28/2025,Electronics,0,
1102,1/3/2025,Java,1,
1102,1/6/2025,SQL,1,
1102,1/11/2025,Data Science,0,
1102,1/16/2025,Data Science,1,
1102,1/29/2025,Python,1,
1102,2/7/2025,Electronics,1,
1102,2/11/2025,Electronics,1,
1102,2/14/2025,Electronics,1,
1102,2/20/2025,Python,1,
1102,2/26/2025,Electronics,1,
1102,3/9/2025,Python,1,
1102,3/29/2025,SQL,1,
1102,4/18/2025,Java,0,
1102,4/27/2025,SQL,1,
1102,4/27/2025,Data Science,0,
1103,1/1/2025,SQL,1,
1103,1/3/2025,Java,1,
1103,1/4/2025,Java,0,
1103,1/9/2025,Data Science,1,
1103,1/12/2025,Python,0,
1103,1/15/2025,Electronics,0,
1103,1/24/2025,Python,1,
1103,1/29/2025,Java,0,
1103,2/14/2025,Electronics,1,
1103,3/8/2025,SQL,0,
1103,3/12/2025,SQL,0,
1103,3/15/2025,Java,1,
1103,4/20/2025,Python,0,
1103,4/21/2025,Electronics,1,
1103,4/27/2025,Python,1,
1104,1/9/2025,Data Science,1,
1104,1/23/2025,Java,1,
1104,1/25/2025,Data Science,0,
1104,1/26/2025,Python,0,
1104,1/28/2025,SQL,1,
1104,2/25/2025,Java,1,
1104,3/3/2025,Electronics,0,
1104,3/4/2025,Python,0,
1104,3/4/2025,Data Science,0,
1104,3/8/2025,SQL,1,
1104,3/9/2025,Python,0,
1104,3/10/2025,Java,0,
1104,3/21/2025,Electronics,1,
1104,4/21/2025,SQL,1,
1104,4/29/2025,Electronics,1,
1105,1/6/2025,Java,1,
1105,1/19/2025,Java,1,
1105,1/26/2025,Electronics,1,
1105,2/6/2025,SQL,1,
1105,2/21/2025,Electronics,0,
1105,2/23/2025,Data Science,1,
1105,2/24/2025,Data Science,1,
1105,2/28/2025,Python,1,
1105,3/1/2025,Electronics,0,
1105,3/26/2025,Python,1,
1105,4/9/2025,Electronics,1,
1105,4/15/2025,Python,1,
1105,4/18/2025,Electronics,1,
1105,4/24/2025,Python,1,
1105,4/29/2025,Java,1,
1106,1/30/2025,Electronics,1,
1106,2/7/2025,Electronics,1,
1106,2/10/2025,SQL,1,
1106,2/12/2025,Java,1,
1106,2/17/2025,Data Science,1,
1106,2/20/2025,SQL,1,
1106,2/26/2025,Electronics,1,
1106,3/23/2025,Java,1,
1106,3/28/2025,Python,1,
1106,3/28/2025,Data Science,1,
1106,4/1/2025,Python,1,
1106,4/13/2025,Java,1,
1106,4/22/2025,Electronics,1,
1106,4/24/2025,Python,1,
1106,4/27/2025,Data Science,1,
1107,1/1/2025,Data Science,1,
1107,1/18/2025,Python,1,
1107,1/18/2025,SQL,1,
1107,1/25/2025,Java,1,
1107,2/8/2025,SQL,1,
1107,2/11/2025,Java,0,
1107,2/14/2025,Electronics,1,
1107,2/18/2025,Data Science,0,
1107,3/7/2025,Java,0,
1107,3/21/2025,Data Science,1,
1107,3/29/2025,Electronics,1,
1107,4/3/2025,Java,1,
1107,4/6/2025,Python,0,
1107,4/8/2025,Python,1,
1107,4/9/2025,Python,0,
1108,1/4/2025,Python,0,
1108,1/4/2025,SQL,1,
1108,1/9/2025,Electronics,1,
1108,1/11/2025,Java,1,
1108,1/13/2025,Data Science,1,
1108,1/15/2025,Data Science,1,
1108,1/18/2025,SQL,1,
1108,2/11/2025,Electronics,1,
1108,3/2/2025,Python,1,
1108,4/9/2025,Python,1,
1108,4/22/2025,Python,0,
1108,4/26/2025,SQL,1,
1108,4/26/2025,Electronics,1,
1108,4/29/2025,Electronics,1,
1108,4/30/2025,Python,1,
1109,1/2/2025,Data Science,1,
1109,1/20/2025,Data Science,0,
1109,2/9/2025,Electronics,1,
1109,2/24/2025,Python,1,
1109,2/28/2025,Data Science,1,
1109,3/5/2025,Electronics,1,
1109,3/11/2025,Java,1,
1109,3/19/2025,SQL,1,
1109,3/23/2025,Java,1,
1109,3/30/2025,Data Science,1,
1109,4/10/2025,Java,1,
1109,4/13/2025,Data Science,1,
1109,4/19/2025,SQL,1,
1109,4/21/2025,Python,1,
1109,4/29/2025,Python,0,
1110,1/3/2025,Electronics,0,
1110,1/16/2025,Java,1,
1110,1/17/2025,Electronics,1,
1110,1/20/2025,Java,1,
1110,1/25/2025,SQL,1,
1110,1/27/2025,SQL,1,
1110,1/29/2025,Python,0,
